,Date,Tags,Comments,
671,2015-10-01,['hiking'],"There should probably be a separate hike page for the lower reservoir, lower falls, upper falls, and upper reservoir. I haven't gone to the upper reservoir, so I'll just review the other three. The hike to the lower lake is short and easy. Less than a mile, and about 350 ft elevation gain. The hike to the lower falls is harder. They are about 2 miles after the lake, and another 1000 ft. The upper falls are about 1.25 miles after that, and another 750 feet. The difficult part about this trail is not the elevation gain (a little under 3000 ft total to the upper falls in a little less than 4 miles) it is that the trail to the falls is mostly comprised of boulders. It is more like climbing tall stairs than walking a steep trail. I hike several times a week, about 15-20 miles a week. I'm in pretty decent hiking shape, and am rarely sore after a hike. This hike left me sore for a few days. Physically, it is one of the harder day hikes I have done. Would definitely not recommend if you have bad knees. 

All of that being said, it was definitely worth it! The trail was gorgeous. The falls were amazing. The trail was somewhat more crowded at the beginning, but thinned out the further you got up the trail. Most people stuck it out and made it to the lower falls (which is the more impressive of the two) but I did not see another soul on the trail after that. 

The turn off to the lower falls is NOT marked. I missed it the first time, and actually made it to the upper falls first. You have to keep an eye out. There is a very large pine tree on the left side of the trail, and that is where the trail splits. It's obvious when you're looking for it, but I didn't even notice it. Just start paying attention around the 2.5 mile mark of your hike :)

Other parts of the trail aren't marked great either, a GPS app of some sort is always a great idea. 

I'm trying to work up the courage to go to the upper reservoir ;)",
672,2015-09-25,['hiking'],This was by far one of my favorite trails to do. I loved the falls at the end and the lake towards the start of the hike is so serene -- it was nice to appreciate the view on the way down for a minute before leaving.,
673,2015-09-21,['hiking'],Good,
674,2015-09-21,[''],This is one of my favorite hikes. It is a short drive from the valley to the trailhead. You can get to the first waterfall in under an hour if your quick. So if you only have a couple hours but want a tough quick hike this one is fantastic!!,
675,2015-09-20,['hiking'],"Only went to the waterfall, but this is formidable to the casual hiker. Make sure to have boots with good support because you'll be walking up a creek bed at a 25 degree slope. Without support, your feet will be gripping boulders and you will tire out quickly.",
676,2015-09-16,['hiking'],"Great hike, best in late spring when there's more water at the falls.",
677,2015-09-13,[''],It was beautiful! Steep and boulder strewn trail. Quite a sense of accomplishment to get to the falls.,
678,2015-09-09,['hiking'],"Do this the earliest as possible. We started our hike at 11am on Aug 11 . It was crazy hot (not my idea, I would have started at 7am. I took 2L up and refilled twice. not for the casual hike for sure unless your only going to the first waterfall. If you decided to go higher, it's a heck of a hike- I decided to head back down after a massive headache (dehydrated) (should have packed a lunch)- Lake Blanche looks like a piece of cake compared to this one. but I greatly enjoyed the dessert, Boulder jumping, random trails, streams, views, great photo opportunities",
679,2015-09-07,['cross country skiing'],Badass,
680,2015-08-31,['hiking'],"This was the most mentally and physically challenging hike I've done so far in Utah! From parking lot to upper reservoir and back in total we recorded well over 11.5~ miles. Not sure if we took a longer way?! We did get lost coming back down and had a crazy time scrambling and climbing down boulders. We also didn't plan the timing too well and reached the top around 7pm and quickly just turned back around because sun down was around 8:45pm, needless to say, we hiked about 4 miles down at night with flashlights and I highly recommend against any sort of night hiking on this trail, please, please go early and plan to be at your car well before sun down! We had 5 liters of water between the two of us and we were both out about two miles before the hike ended, so if it's a hot day, plan well and bring a good amount of water!",
681,2015-08-30,['hiking'],"This hike could be described a bit better. Generally, there are 4 destinations. #2 is most popular and should be rated as moderate. The full trail (to #4) is certainly difficult. 

1) the lower reservoir – maybe a mile or so, one way.
2) the lower waterfall – about 3.4 miles round trip, and 1,800 elevation gain. 
3) the upper waterfall – about 5.6 miles round trip, and 2,360 elevation gain.
4) the upper reservoir – about 8.4 miles round trip, and 4,150 elevation gain.

The Bells Canyon trail is very easy to follow – just stay on the obvious trail that has plenty of granite rocks in the path. However, to get to the lower waterfall (#2 above), look for a large pine tree on your left – about 1.7 miles up the trail. That tree marks a short and steep trail that takes you to the waterfall. It's a very short hike (about 100 yards) from the main trail to the falls. You'll be able to hear them, but won't see them from the main trail.",
682,2015-08-27,['hiking'],"I hiked part of this trail today (8/27/15) with my three boys. (Two 5 year olds and an 18 month old in a back pack.) We hiked the longer, but less steep trail, to Bell Canyon Reservoir. When you get to the lake if you take a left and hike for about 100 feet, you come to a little trail that goes into the trees. The trail will take you to a bridge with a stream underneath it and you can take the trail all the way around the lake. The kids did great. The hike is about 2 miles RT, if you hike around the lake. A nice hike that is close to the valley and fun for the family.",
683,2015-08-27,[''],"Great trail. Only had time to make it to the falls, but very much worthwhile. Tough trail but very rewarding. Take plenty of water. Can't wait to come back to do the whole trail!",
684,2015-08-26,['hiking'],,
685,2015-08-25,['hiking'],"I absolutely loved this hike and waterfall even later in the summer season when the runoff isn’t so heavy. The waterfall isn't very well marked. If you go past the reservoir, and past the Bells Canyon Trail sign, there's a turnoff to the left that will take you parallel to the creek all the way to the waterfall. The hike was a bit much at the last quarter mile because it is steep. We saw a few families with small children in backpack carriers, or they were carried. If you go above the waterfall there are a few small cascades with clear blue water. Just be careful not to get too close to the slippery edge of the waterfall. Also, take more than enough food and water. It took my friend and I about 4 ½ hours for the whole thing.",
686,2015-08-24,[''],"What a beautiful hike. The trail wasn't too well marked, but we found our way with the help of other hikers.",
687,2015-08-19,[''],"Love this hike!! Gorgeous waterfall, and beautiful views.",
688,2015-08-18,['hiking'],"Was trying to go to the waterfalls with some friends, but ended up missing the turn. Had my phone track our trail and somehow ended up hiking 7.2 miles to an upper reservoir (14.7 miles round trip)! Was probably the toughest hike I've ever done.

Near the top it's mainly rock climbing, and the trails become a little harder to identify than the bottom part. Totally worth the trip though because the reservoir surrounded by mountains, and completely silent! If I lived in Utah, I would definitely do this trip again!",
